DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,formatted_address,transformed_address,YearMonth
2012-09-08,"Oakwood, Redcross, Co. Wicklow",,25,210000.0,0,0,1,,52.8992102,-6.173172699999999,59,"Oakwood, Kilmacrea, Co. Wicklow, Ireland",646,201209
2016-09-21,"26 TURVEY GROVE, DONABATE, DUBLIN",,5,150000.0,0,0,1,,53.4867398,-6.1545098,64,"26 Turvey Grove, Ballalease West, Donabate, Co. Dublin, K36 H678, Ireland",7309,201609
2012-06-22,"2 Luttrellstown Walk, Castleknock",,5,225000.0,0,0,1,,53.36882629999999,-6.3931508,64,"2 Luttrellstown Walk, Carpenterstown, Dublin, D15 E9KN, Ireland",4778,201206
2017-03-05,"15 MAPLE AVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,5,475000.0,0,0,1,,53.3784234,-6.384156300000001,64,"15 Maple Ave, Carpenterstown, Dublin, D15 K4AC, Ireland",4851,201703
2014-03-21,"KNOCKAVADDY, FURBO, CO. GALWAY",,6,130000.0,0,0,1,,53.24918,-9.20495,57,"Stripe, Furbogh, Co. Galway, Ireland",547,201403
2019-06-08,"APT 57 THE CRESCENT, FORTFIELD SQUARE, TERENURE",,5,570000.0,0,0,1,,53.3043753,-6.3023652,63,"Fortfield Square, Terenure, Dublin, Ireland",6539,201906
2014-03-26,"BOHERBOY, PAULSTOWN, CO KILKENNY",,9,35000.0,0,0,1,,52.6813185,-7.021122099999999,57,"Ballytarsna, Paulstown, Co. Kilkenny, Ireland",801,201403
2017-07-27,"APT 20 LAR NA CATHRACH, ABBEY TRINITY, TUAM",,6,40000.0,0,0,1,,53.5152733,-8.854082499999999,62,"Lár Na Cathrach, 15 Abbey Trinity Rd, Corralea West, Tuam, Co. Galway, Ireland",5239,201707
2016-08-10,"8, shantobar, ballinalee",,13,44052.0,0,1,0,greater than or equal to 125 sq metres,53.7745413,-7.6561444,64,"8 Shantobar, Gorteenrevagh, Ballinalee, Co. Longford, N39 A022, Ireland",6410,201608
2018-01-02,"28 HANOVER DOCK, HANOVER QUAY, DUBLIN 2",Dublin 2,5,1500000.0,0,0,1,,53.3447538,-6.2380521,65,"Hanover Dock, Dublin Docklands, Dublin 2, Ireland",3151,201801
2021-02-07,"16 ST JOHNS TERRACE, ORMOND ST, NENAGH",,21,115000.0,0,0,1,,52.8698306,-8.1962075,62,"Saint John's Terrace, Ormond St, Nenagh North, Nenagh, Co. Tipperary, Ireland",4318,202102
2021-11-25,"45 Maple Hill, Castle Heights, Carrigaline",,3,262114.53,1,1,0,,51.804497,-8.3980554,56,"Maple Hill & Castle Heights, Kilmoney, Co. Cork, Ireland",4087,202111
2015-06-02,"7 THE SQUARE, SKERRIES, CO DUBLIN",,5,200000.0,0,0,1,,53.5800899,-6.1107404,64,"7 The Square, Townparks, Skerries, Co. Dublin, K34 DH56, Ireland",7181,201506
2020-03-06,"11 CHESTNUTWALK, KILMUCKRIDGE, GOREY",,24,162000.0,0,0,1,,52.5151362,-6.2825884,64,"11 Chestnut Walk, Cosher, Kilmuckridge, Co. Wexford, Y25 YR83, Ireland",2411,202003
2015-11-09,"7A Flaxmill Court, Flaxmill Lane, Drogheda",,16,58545.46,0,0,1,,53.7249626,-6.3428444,62,"Flaxmill Court, Flaxmill Ln, Yellowbatter, Drogheda, Co. Louth, Ireland",2891,201511
2015-02-17,"5 Prior Park Terrace, Clonmel",,21,105000.0,0,0,1,,52.3602723,-7.7026098,64,"5 Prior Park Dr, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 E635, Ireland",5703,201502
2020-06-25,"11 Church Green, Ballinglanna, Glanmire",,3,334801.0,0,1,0,,51.9213593,-8.3828011,58,"Ballinglanna, Co. Cork, Ireland",400,202006
2018-07-25,"7 TEMPLE MANOR GROVE, GREENHILLS, DUBLIN 12",Dublin 12,5,421500.0,0,0,1,,53.3065677,-6.3329589,64,"7 Temple Manor Grove, Limekilnfarm, Dublin 12, D12 R891, Ireland",6881,201807
2014-12-17,"73 Preston Brook, Rathangan, Co Kildare",,8,120704.84,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.21780529999999,-7.006483599999999,64,"73 Preston Brook, Mullantine, Rathangan, Co. Kildare, R51 VX95, Ireland",5697,201412
2014-07-23,"DUNWORLEY, TIMOLEAGUE",,3,215000.0,0,0,1,,51.6432296,-8.766188699999999,57,"Castle Lower, Timoleague, Co. Cork, Ireland",4751,201407
2017-08-05,"18 AVONDALE HALL, 151 PARNELL ST, DUBLIN 1",Dublin 1,5,150500.0,0,0,1,,53.3495933,-6.26903,65,"HALL, 151, The Life House, 1 Parnell St, North City, Dublin 1, D01 TF70, Ireland",45,201708
2021-09-13,"22 TULLYVARRAGA CRESENT, SHANNON, CLARE",,2,255000.0,0,0,1,,52.7079995,-8.869295,64,"Woodview, 22 Tullyvarraga Cres, Tullyvarraga, Shannon, Co. Clare, V14 FV04, Ireland",78,202109
2018-07-13,"LECARROW, KNOCKROE, CROGHAN BOYLE",,19,171000.0,0,0,1,,43.895902,-75.3924083,57,"Croghan, NY 13327, USA",771,201807
2014-12-15,"LAMBSTOWN, GLYNN, WEXFORD",,24,160000.0,0,0,1,,52.32847,-6.676979999999999,57,"Cloonerane, Lambstown, Co. Wexford, Ireland",690,201412
2020-12-14,"DROMCLOGH EAST, BANTRY, CORK",,3,285000.0,0,0,1,,51.7149197,-9.3599934,58,"Dromclogh East, Lisheens, Co. Cork, Ireland",3316,202012
2021-05-28,"54 CLONARD ST, BALBRIGGAN, DUBLIN",,5,215000.0,0,0,1,,53.6085307,-6.1866363,64,"Ballyheigue, 54 Clonard St, Balbriggan, Co. Dublin, K32 C677, Ireland",148,202105
2019-06-03,"CUILTYBOE, LOUGHLYNN, CASTLEREA",,19,68000.0,0,0,1,,53.7686571,-8.4924537,57,"Demesne, Castlerea, Co. Roscommon, Ireland",366,201906
2021-02-11,"4 EDEN PARK AVE, DUBLIN 14, DUBLIN",Dublin 14,5,640000.0,0,0,1,,53.287647,-6.227945000000001,64,"4 Eden Park Ave, Kilmacud, Dublin, D14 W5Y2, Ireland",3327,202102
2012-01-06,"7 Ard Glas, Ferbane",,18,132500.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.2783351,-7.826088,64,"7 Ard Glas, Ballyvora, Ferbane, Co. Offaly, R42 K386, Ireland",1365,201201
2018-03-16,"APT 142, 109 PARNELL ST, DUBLIN 1",Dublin 1,5,185000.0,0,0,1,,53.35394969999999,-6.2575639,65,"142, 109 Parnell St, Rotunda, Dublin 1, Ireland",9,201803
2017-02-27,"25 CEDARWOOD DR CASTLEHEIGHTS, KILMONEY RD, CARRIGALINE",,3,211538.46,0,0,1,,51.8024839,-8.4038401,64,"25 Cedarwood Dr, Kilmoney, Carrigaline, Co. Cork, P43 K338, Ireland",2338,201702
2014-07-23,"16 KEEPER RD, DRIMNAGH, DUBLIN 12",Dublin 12,5,260000.0,0,0,1,,53.3320737,-6.304878200000001,64,"16 Keeper Rd, Drimnagh, Dublin, D12 E516, Ireland",4334,201407
2011-05-31,"10 Beechpark Wood, Leixip",,8,110132.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3646395,-6.5232701,44,"Beech Park Wood, Beech Park, Easton, Leixlip, Co. Kildare, Ireland",5559,201105
2013-06-28,"Tullaghboy, Connolly",,2,9190.0,0,0,1,,53.45359,-9.470469999999999,57,"Tullaghaboy, Tullaghboy, Co. Galway, Ireland",946,201306
2019-06-17,"14 CUIRT EANNA, LONG WALK, GALWAY",,6,300000.0,0,0,1,,53.2692766,-9.0522806,62,"Cúirt Éanna, The Long Walk, Galway, Ireland",7784,201906
2021-08-30,"16 CLUAIN FRAOIGH, LANESBOROUGH ROAD, ROSCOMMON",,19,166000.0,0,0,1,,53.6374418,-8.17623,64,"16 Cluain Fraoigh, Cloonybeirne, Roscommon, F42 XF64, Ireland",2601,202108
2016-06-07,"75 CLONLEA, MOUNT OVAL VILLAGE, ROCHESTOWN RD",,3,222500.0,0,0,1,,51.86803080000001,-8.4070392,64,"75 Clonlea, Mount Oval Village, Cork, T12 H42W, Ireland",2535,201606
2015-07-10,"4 LANGFIELD, DUBLIN ROAD, DUNDALK",,14,110000.0,0,0,1,,53.9864403,-6.3989332,64,"4 Langfield, Dublin Rd, Marshes Upper, Dundalk, Co. Louth, A91 XR0K, Ireland",4514,201507
2014-11-27,"KILFINANE RD, BALLYORGAN, LIMERICK",,12,160000.0,0,0,1,,52.3707356,-8.3533276,63,"Kilfinane Rd, Co. Limerick, Ireland",5896,201411
2017-07-11,"24 GLENCAIRN WALK, SANDYFORD, DUBLIN 18",Dublin 18,5,530000.0,0,0,1,,53.262547,-6.2092724,64,"24 Glencairn Walk, The Gallops, Dublin, D18 H5V9, Ireland",3736,201707
2021-10-03,"65 STEEPLECHASE COURT, RATOATH, MEATH",,16,210000.0,0,0,1,,53.51041679999999,-6.4739866,64,"65 Steeplechase Ct, Ratoath, Co. Meath, Ireland",6756,202110
2012-10-30,"7 Tir Eda, Tobarteascain, Ennis",,2,105000.0,0,0,1,,52.83702100000001,-8.9748269,64,"7 Tir Eda, Tobarteascáin, Clonroad More, Ennis, Co. Clare, V95 C8KP, Ireland",7248,201210
2016-03-31,"21 Mount Eagle Court, Leopardstown Heights, Dublin 18",Dublin 18,5,585000.0,0,0,1,,53.26539589999999,-6.2131,64,"21 Mount Eagle Ct, Leopardstown Heights, Sandyford, Dublin 18, D18 N4C1, Ireland",5152,201603
2016-01-20,"7 THE ELM COURTYARD, BELLVIEW WOODS, BALLYDOWNY",,7,165000.0,0,0,1,,52.0690248,-9.527885,64,"7 The Elm Courtyard, Ballydowny, Killarney, Co. Kerry, V93 C2W2, Ireland",7025,201601
2018-05-28,"COPPER BEECH COTTAGE, BALLINAHOUN, FERMOY",,3,80000.0,0,0,1,,52.1372719,-8.281225599999999,57,"Fermoy, Co. Cork, Ireland",400,201805
2017-11-16,"1 ASHE WAY, KNOCKSEDAN DEMENSE, SWORDS",,5,392070.48,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.4557467,-6.219740600000001,57,"Swords, Co. Dublin, Ireland",403,201711
2018-11-13,"GORTGARRA, ARRANMORE ISLAND, CO DONEGAL",,4,77000.0,0,0,1,,54.9822281,-8.5052,58,"Gortgarra, Arranmore, Co. Donegal, Ireland",213,201811
2018-12-07,"2 SOUTHVILLE GARDENS, BALLINACURRA, LIMERICK",,12,240000.0,0,0,1,,52.6486694,-8.6382276,64,"Ardeen, 2 Southville Gardens, Ballinacurra, Limerick, V94 AYD5, Ireland",100,201812
2018-02-28,"1 LOWER PRINCE EDWARD TCE, BLACKROCK, DUBLIN",,5,1840000.0,0,0,1,,53.29658370000001,-6.1801825,62,"Prince Edward Terrace Lower, Carysfort Ave, Blackrock, Co. Dublin, Ireland",3347,201802
2019-01-23,"19 CARTRUN BREAC, LISBRACK, LONGFORD",,13,37250.0,0,0,1,,53.7374224,-7.8085049,64,"19 Cartrun Breac, Lisbrack, Longford, N39 TY47, Ireland",2204,201901
2014-08-12,"17 WOODLANDS VALE, ARKLOW, WICKLOW",,25,103500.0,0,0,1,,52.79571019999999,-6.1790443,64,"17 Woodlands Vale, Lamberton, Arklow, Co. Wicklow, Y14 CC92, Ireland",7717,201408
2011-02-16,"Churchtown, Newcastlewest",,12,137160.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,52.4591192,-9.0725814,63,"Churchtown Rd, Co. Limerick, Ireland",5896,201102
2012-01-20,"12 Old Cross Square, Monaghan",,17,80000.0,0,0,1,,54.2463446,-6.9651089,64,"12 Old Cross Square, Tirkeenan, Monaghan, Co. Monaghan, H18 K603, Ireland",5420,201201
2018-08-14,"30 St. Helen's Drive, St. Helen's, Adamstown",,5,325991.18,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3412327,-6.466199599999999,64,"30 St Helen's Dr, Finnstown, Lucan, Co. Dublin, Ireland",6658,201808
2016-04-28,"49 Sion Hill Park, Drumcondra",,5,519823.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.3767357,-6.2375702,64,"49 Sion Hill Park, Grace Park, Dublin, D09 H685, Ireland",6446,201604
2011-11-28,"52 Blackthorn Close, Portmarnock, County Dublin",,5,390000.0,0,0,1,,53.4347156,-6.1288947,64,"52 Blackthorn Cl, Carrickhill, Portmarnock, Co. Dublin, D13 Y968, Ireland",1858,201111
2012-12-20,"Derryvrin, Abbeydorney",,7,187000.0,0,0,1,,52.346618,-9.6879095,57,"Montanagay, Abbeydorney, Co. Kerry, Ireland",188,201212
2015-04-09,"No. 17 The Square, Aubrey Manor, Rathcoole",,5,383259.91,0,1,0,greater than 125 sq metres,53.2821341,-6.4701141,44,"Rathcoole, Co. Dublin, Ireland",403,201504
2015-07-01,"RATHBAWN LODGE, TULLOW, CARLOW",,0,305000.0,0,0,1,,52.8224782,-6.7674765,19,"Rathbawn, Tullow, Co. Carlow, R93 F786, Ireland",948,201507
2019-10-25,"LEA RD, PORTARLINGTON, LAOIS",,10,317500.0,0,0,1,,53.16121099999999,-7.187757399999999,57,"Portarlington, Co. Laois, Ireland",409,201910
2014-01-08,"12 HAZELBROOK COURT, TERENURE, DUBLIN 6W",,5,425000.0,0,0,1,,53.31221129999999,-6.291915599999999,65,"6w, 12 Hazelbrook Ct, Terenure, Dublin 6W, Co. Dublin, D6W DH76, Ireland",26,201401
2015-04-02,"CAMLA, KILLYCUSHILL, MONAGHAN",,17,90000.0,0,0,1,,54.2492434,-6.9683082,57,"Monaghan, Ireland",603,201504
2019-09-19,"92 COLLEGE AVE, MOUNTMELLICK, LAOIS",,10,139000.0,0,0,1,,53.12070749999999,-7.325250199999999,64,"92 College Ave, Townparks, Co. Laois, Ireland",2693,201909
2021-08-19,"8 CHERRY ORCHARD, BROOMFIELD VILLAGE, MIDLETON",,3,177000.0,0,0,1,,51.9143321,-8.1726276,57,"Midleton, Co. Cork, Ireland",400,202108
2016-08-01,"Apartment 10, Cumberland Row, North Cumberland Street",Dublin 1,5,230000.0,0,0,1,,53.3529992,-6.258271,62,"Cumberland Row, Britain Pl, Rotunda, Dublin 1, Ireland",6245,201608
2012-07-09,"17 The Square (Arcadia Court), Skerries",,5,215000.0,0,0,1,,53.5805585,-6.1115129,62,"Arcadia Court, The Square, Townparks, Skerries, Co. Dublin, Ireland",2922,201207
2014-10-10,"BALLINTIM, CAMOLIN, ENNISCORTHY",,24,340000.0,0,0,1,,52.5031135,-6.5727721,57,"Enniscorthy, Co. Wexford, Ireland",423,201410
2017-12-10,"ROSS, KILBAHA, CO CLARE",,2,60000.0,0,0,1,,52.5705484,-9.8616683,57,"Kiltrellig, Kilbaha, Co. Clare, Ireland",616,201712
2019-10-29,"3 CUCHULAINN HEIGHTS, CARLINGFORD, CO LOUTH",,14,330000.0,0,0,1,,54.0358224,-6.183262399999999,64,"3 Cuchulaínn Heights, Liberties of Carlingford, Carlingford, Co. Louth, A91 K535, Ireland",3024,201910
2011-02-12,"22 Ben Eadair Road, Stoneybatter",Dublin 7,5,70000.0,0,0,1,,53.3534932,-6.289681499999999,64,"22 Ben Edair Rd, Arbour Hill, Stoneybatter, Dublin 7, D07 Y153, Ireland",1795,201102
2019-07-15,"41 AYRFIELD DRIVE, AYRFIELD, DUBLIN 13",Dublin 13,5,260000.0,1,0,1,,53.3946883,-6.188066999999999,64,"13 Ayrfield Dr, Ayrfield, Dublin, D13 E8E2, Ireland",1527,201907
2021-09-16,"BALLYFERNOGUE, CAMPILE, WEXFORD",,24,315000.0,0,0,1,,52.2876617,-6.941280799999999,57,"Ballykeeroge, Campile, Co. Wexford, Ireland",334,202109
2010-06-01,"Scrine, Athleauge, Co. Roscommon",,19,195000.0,0,1,0,greater than 125 sq metres,53.5580131,-8.1715684,58,"Skrine, Mote, Co. Roscommon, Ireland",755,201006
2014-08-10,"69 ANNAMOE RD, CABRA, DUBLIN 7",Dublin 7,5,385000.0,0,0,1,,53.3599604,-6.2887169,64,"69 Annamoe Rd, Cabra East, Dublin 7, D07 EY06, Ireland",1322,201408
2018-03-20,"5 THE CRESCENT, PARK WEST POINTE, YEATS WAY DUBLIN 22",Dublin 12,5,190000.0,0,0,1,,53.33296989999999,-6.3779452,62,"Park West Pointe, 12 Yeats Way, Park West Business Park, Dublin 12, D12 DA30, Ireland",7532,201803
2016-12-20,"9 FAIRVIEW, BIRR, OFFALY",,18,115000.0,1,0,1,,53.09982420000001,-7.912063400000001,64,"9 Fairview, Townparks, Birr, Co. Offaly, R42 K229, Ireland",3459,201612
2017-03-23,"42A DRUMMARTIN PARK, GOATSTOWN, DUBLIN 14",,5,10000.0,0,0,1,,53.2871664,-6.224382899999999,65,"42a, 14 Drummartin Park, Kilmacud West, Dublin 14, D14 W925, Ireland",40,201703
2016-04-26,"59 MAIGH RIOCAIRD, CASTLEGAR VILLAGE, HEADFORD RD",,6,166000.0,0,0,1,,53.29779569999999,-9.024450000000002,64,"59 Maigh Riocaird, Castlegar Village, Co. Galway, H91 XP4V, Ireland",4796,201604
2017-05-10,"43 LORETTO PK, FRIARS WALK, CORK",,3,211000.0,0,0,1,,51.8845974,-8.478180199999999,64,"43 Loretto Park, Ballyphehane, Cork, T12 P8C7, Ireland",4738,201705
2013-11-07,"Clash Road, Abbeyfeale",,12,20000.0,0,0,1,,52.37822,-9.3009,57,"Abbeyfeale West, Clash Road, Co. Limerick, Ireland",7516,201311
2021-10-02,"2 ST MARYS TERRACE, ST MARYS RD, KILLARNEY",,7,105000.0,0,0,1,,52.0613724,-9.5141028,37,"33 St Mary's Rd, Killarney, Co. Kerry, V93 YCH0 St Mary's Rd, Killarney, Co. Kerry, V93 YCH0, Ireland",6706,202110
2019-11-29,"19 TEMPLEROAN GREEN, RATHFARNHAM, DUBLIN 14",Dublin 16,5,395000.0,0,0,1,,53.2811558,-6.308955099999999,64,"14 Templeroan Green, Rathfarnham, Dublin, D16 Y9P5, Ireland",6892,201911
2021-01-19,"59 KINGSWOOD, BLACKROCK RD, DUNDALK",,14,255000.0,0,0,1,,53.9897523,-6.371526299999999,64,"59 Kingswood, Blackrock Rd, Marsh South, Dundalk, Co. Louth, A91 Y293, Ireland",4430,202101
2021-03-31,"ST. JOSEPHS, RAILWAY VIEW, ATHLONE",,23,301000.0,0,0,1,,53.42535,-7.93884,63,"Railway View, Athlone, Co. Westmeath, Ireland",7379,202103
2018-08-28,"42 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,5,325000.0,0,0,1,,53.2639518,-6.1984184,44,"Weavers Hall, Levmoss Ave, Orby Park, The Gallops, Sandyford, Dublin 18, Ireland",3938,201808
2016-08-12,"13 HAZELVILLE, ONSLOW GARDENS COMMONS RD, CORK",,3,200000.0,0,0,1,,51.9182201,-8.4873998,64,"13 Hazelville, Commons Road, Onslow Gardens, Cork, T23 N2K2, Ireland",4013,201608
2010-01-28,"15 Lanesborough Mews, St. Margarets  Finglas, Dublin 11",,5,185000.0,0,0,1,,53.4026393,-6.2939188,62,"Lanesborough Mews, Finglas, Dublin 11, Ireland",5013,201001
2017-07-12,"9 RAMLEH HALL, CONVENT AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,5,480000.0,0,0,1,,53.31276159999999,-6.249418899999999,62,"Apartment 5, Ramleh Hall, Convent Ave, Mount St Annes, Dublin 6, Ireland",1120,201707
2019-06-25,"26 LOWER BELADD, STRADBALLY RD, PORTLAOISE",,10,190000.0,0,0,1,,53.0326523,-7.275291,64,"26 Beladd Lower, Beladd, Portlaoise, Co. Laois, R32 E8NX, Ireland",1737,201906
2013-10-10,"8 The Quays, Harbour Point, Longford",,13,24000.0,0,0,1,,53.724596,-7.800740899999999,62,"Apartment 60, Harbour Point, Market Square, Townparks, Longford, Ireland",1140,201310
2015-05-11,"8 BEECH GROVE, JOHNSTOWN WOOD, NAVAN",,16,177500.0,0,0,1,,53.6423727,-6.653986199999999,64,"8 Beechgrove, Johnstown, Johnstown Wood, Co. Meath, C15 CD7T, Ireland",1702,201505
2018-03-29,"15 THE MAPLES, BIRD AVENUE, CLONSKEAGH",Dublin 14,5,656000.0,0,0,1,,53.3060128,-6.241396399999999,64,"15 The Maples, Farranboley, Clonskeagh, Co. Dublin, Ireland",7107,201803
2021-10-20,"35 SWANS NEST AVENUE, KILBARRACK, DUBLIN 5",Dublin 5,5,156000.0,1,0,1,,53.3891377,-6.161672299999999,64,"35 Swans Nest Ave, Donaghmede, Dublin 5, D05 E725, Ireland",6832,202110
2013-08-28,"Apt. 6  Mountgarrett Lane, Irishtown, New Ross",,24,30000.0,0,0,1,,52.3986518,-6.939086,64,"6 Mountgarrett Ln, Bowling Green, New Ross, Co. Wexford, Ireland",5176,201308
2011-06-01,"13 Riversdale Court, Monkstown",,5,200000.0,0,0,1,,53.2929877,-6.1625882,62,"Riverdale Court, Queen's Park, Montpelier, Monkstown, Co. Dublin, Ireland",2914,201106
2019-09-04,"8 Park Crescent, Hansfield Wood, Hansfield",Dublin 15,5,339207.0,0,1,0,,53.38789000000001,-6.4357411,64,"8 Park Cres, Hansfield, Dublin, D15 DH9X, Ireland",5533,201909
2014-04-04,"27 An Crannog, Kingscourt Road, Carrickmacross",,17,28333.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.9726409,-6.7274514,63,"Kingscourt Rd, Co. Monaghan, Ireland",5900,201404
2015-07-31,"151 Killester Avenue, Killester",Dublin 5,5,150000.0,0,0,1,,53.3756409,-6.2092334,64,"151 Killester Ave, Clontarf West, Dublin 5, D05 F449, Ireland",4391,201507
2017-10-05,"20 WOOD GREEN, FOREST PARK, DROMAHAIR",,11,135000.0,0,0,1,,54.2311196,-8.2920804,64,"20 Wood Green, Forest Park, Dromahair, Co. Leitrim, F91 V3H4, Ireland",7672,201710
2017-09-22,"16 Corrybeg Way, Templeogue, Dublin 6W",Dublin 6w,5,722467.0,0,1,0,greater than or equal to 125 sq metres,53.2945447,-6.3108662,65,"6w, 16 Corrybeg, Templeogue Village, Dublin 6W, Co. Dublin, D6W AH01, Ireland",55,201709
2016-10-13,"2B BELMONT, ST CONLANS RD, NENAGH",,21,137500.0,0,0,1,,52.8674032,-8.2096917,63,"St Conlan's Rd, Nenagh, Co. Tipperary, Ireland",2762,201610
2011-01-09,"15 The Close, Fox Lodge wood, Ballybib  Rathoath",,16,370000.0,0,0,1,,53.51255270000001,-6.4338112,58,"Ballybin, Co. Meath, Ireland",415,201101
2019-02-09,"29 OROURKE PARK, SALLYNOGGIN, DUBLIN",,5,420000.0,0,0,1,,53.2782979,-6.142282600000001,64,"29 O'Rourke Park, Honeypark, Sallynoggin, Co. Dublin, A96 X2C8, Ireland",5348,201902
2014-10-20,"62 GLENMORE WOOD, MULLINGAR, WESTMEATH",,23,127500.0,0,0,1,,53.5227637,-7.3252995,64,"62 Glenmore Wood, Dublin Rd, Bellview, Mullingar, Co. Westmeath, N91 T6YV, Ireland",3754,201410
2015-08-09,"36 PADDOCKS VIEW, LUCAN, ADAMSTOWN",,5,268000.0,0,0,1,,53.3490527,-6.4624352,64,"36 The Paddocks View, Adamstown, Lucan, Co. Dublin, K78 VX61, Ireland",7153,201508
2020-09-21,"STATION RD, DULEEK, MEATH",,16,295000.0,0,0,1,,53.6667311,-6.418342,63,"Station Rd, Co. Meath, Ireland",5899,202009
2017-12-19,"5A THORMOND VILLAGE, BALLYGRENNAN, CO LIMERICK",,12,35000.0,0,0,1,,52.6819535,-8.660079099999999,64,"5A Thomond Village, Baile Uí Dhroighneáin, Luimneach, V94 ER83, Ireland",7218,201712
2020-03-13,"APT 9 THE ELMS, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15",Dublin 15,5,251000.0,0,0,1,,53.37708929999999,-6.3227312,62,"Apartment 26, The Elms, River Rd, Pelletstown Manor, Royal Canal Park, Ashtown, Dublin 15, Ireland",1065,202003
2021-06-17,"4 THE WELL, BALLINLOUGH RD, CORK",,3,215000.0,0,0,1,,51.8882931,-8.4400982,62,"6, The Well, Ballinlough Rd, Ballinlough, Cork, Ireland",929,202106
2019-08-11,"61 Stoneleigh, Craddockstown, Naas",,8,250000.0,1,1,0,,53.2056856,-6.6511049,63,"Craddockstown Rd, Naas, Co. Kildare, Ireland",5973,201908
2014-07-02,"57 SEABOURNE VIEW, GREYSTONES, WICKLOW",,25,100000.0,0,0,1,,53.12917770000001,-6.0613623,64,"57 Seabourne View, Ballynerrin, Co. Wicklow, Ireland",6333,201407
2019-07-31,"TURIN, MOUNTNUGENT, CO. CAVAN",,1,245000.0,0,0,1,,53.8179409,-7.2563058,57,"Mountnugent, Mount Nugent, Co. Cavan, Ireland",760,201907
2021-04-26,"31 Oakfield, Park Road, Killarney",,7,275000.0,0,1,0,,52.0591298,-9.4863058,64,"31 Oakfield, Ballycasheen, Killarney, Co. Kerry, Ireland",5372,202104
2016-10-06,"No.46 Ballygossan Park, Golf Links Road, Skerries",,5,251100.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.5696159,-6.1112581,64,"46 Ballygossan Park, Hacketstown, Co. Dublin, Ireland",1562,201610
2021-06-29,"1 HIGH ST, ARDCLONE, PILTOWN",,9,141000.0,0,0,1,,52.3402334,-7.3303325,58,"Ardclone, Woodview, Co. Kilkenny, Ireland",977,202106
2017-03-28,"ST MARTINS, CAHERLEAHEEN, TRALEE",,7,160000.0,0,0,1,,52.242819,-9.675586,45,"Caherleaheen, Caherleheen, Tralee, Co. Kerry, Ireland",330,201703
2021-10-14,"SUCKFIELD, SHANNONBRIDGE RD, BALLINASLOE",,19,146000.0,0,0,1,,53.3256401,-8.1998496,63,"Shannonbridge Rd, Ballinasloe, Co. Galway, Ireland",5851,202110
2011-04-13,"No. 5 St. James Court, Cabra, Kingscourt",,1,255506.6,0,1,0,greater than 125 sq metres,41.8858604,-87.64907070000001,11,"200 N Green St, Chicago, IL 60607, USA",5234,201104
2015-06-26,"18 IVY COURT, BROOMFIELD VILLAGE, BROOMFIELD",,3,115000.0,0,0,1,,39.9205411,-105.0866504,57,"Broomfield, CO, USA",326,201506
2017-11-12,"32  The Gallops, Kinnegad Road",,16,229075.0,0,1,0,greater than or equal to 38 sq metres and less than 125 sq metres,53.55233699999999,-6.801448799999999,64,"32 The Gallops, Trim, Co. Meath, Ireland",7046,201711
2015-01-23,"51 Juliet Square, St Edmunds, Palmerstown",Dublin 20,5,146550.0,0,0,1,,53.35422399999999,-6.407882499999999,62,"Apartment 36, Juliet Square, St Edmunds Park, Yellow Walls, Lucan, Co. Dublin, Ireland",1095,201501
2014-12-09,"4 Alaan Park, Stranorlar",,4,180000.0,0,1,0,greater than 125 sq metres,54.8111835,-7.7648629,64,"4 Allan Park, Admiran, Stranorlar, Co. Donegal, F93 DCA2, Ireland",1261,201412
2021-04-15,"APT 1 - 67, THE CARLTON, HENRY ST",,12,11250000.0,0,0,1,,52.822473642491516,-7.744852870130693,0,,0,202104
2021-04-05,"26 Oldtown Woods, Celbridge",,8,348017.62,0,1,0,,53.3401866,-6.5568122,63,"Oldtown Wds, Co. Kildare, Ireland",7491,202104
2021-02-18,"CARNSHANNAGH, RAPHOE, CO DONEGAL",,4,55000.0,0,0,1,,54.8896913,-7.556161800000001,58,"Carnshannagh, Co. Donegal, Ireland",402,202102
2010-12-21,"Grattan Street, Ballymote",,20,98000.0,0,0,1,,54.08982880000001,-8.5171827,57,"Ballymote, Co. Sligo, Ireland",419,201012
