DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,YearMonth
2014-12-15,"LAMBSTOWN, GLYNN, WEXFORD",,Wexford,160000,No,No,Second-Hand Dwelling house /Apartment,,52.32847,-6.67698,locality-political,201412
2020-12-14,"DROMCLOGH EAST, BANTRY, CORK",,Cork,285000,No,No,Second-Hand Dwelling house /Apartment,,51.7149197,-9.3599934,neighborhood-political,202012
2021-5-28,"54 CLONARD ST, BALBRIGGAN, DUBLIN",,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment,,53.6085307,-6.1866363,street_address,202105
2019-6-3,"CUILTYBOE, LOUGHLYNN, CASTLEREA",,Roscommon,68000,No,No,Second-Hand Dwelling house /Apartment,,53.7686571,-8.4924537,locality-political,201906
2021-2-11,"4 EDEN PARK AVE, DUBLIN 14, DUBLIN",Dublin 14,Dublin,640000,No,No,Second-Hand Dwelling house /Apartment,,53.287647,-6.227945,street_address,202102
2012-1-6,"7 Ard Glas, Ferbane",,Offaly,132500,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2783351,-7.826088,street_address,201201
2018-3-16,"APT 142, 109 PARNELL ST, DUBLIN 1",Dublin 1,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,,53.3539497,-6.2575639,subpremise,201803
2017-2-27,"25 CEDARWOOD DR CASTLEHEIGHTS, KILMONEY RD, CARRIGALINE",,Cork,211538.46,No,No,Second-Hand Dwelling house /Apartment,,51.8024839,-8.4038401,street_address,201702
2014-7-23,"16 KEEPER RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,,53.3320737,-6.3048782,street_address,201407
2011-5-31,"10 Beechpark Wood, Leixip",,Kildare,110132,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3646395,-6.5232701,establishment-point_of_interest,201105
2013-6-28,"Tullaghboy, Connolly",,Clare,9190,No,No,Second-Hand Dwelling house /Apartment,,53.45359,-9.47047,locality-political,201306
2019-6-17,"14 CUIRT EANNA, LONG WALK, GALWAY",,Galway,300000,No,No,Second-Hand Dwelling house /Apartment,,53.2692766,-9.0522806,premise,201906
2021-8-30,"16 CLUAIN FRAOIGH, LANESBOROUGH ROAD, ROSCOMMON",,Roscommon,166000,No,No,Second-Hand Dwelling house /Apartment,,53.6374418,-8.17623,street_address,202108
2016-6-7,"75 CLONLEA, MOUNT OVAL VILLAGE, ROCHESTOWN RD",,Cork,222500,No,No,Second-Hand Dwelling house /Apartment,,51.8680308,-8.4070392,street_address,201606
2015-7-10,"4 LANGFIELD, DUBLIN ROAD, DUNDALK",,Louth,110000,No,No,Second-Hand Dwelling house /Apartment,,53.9864403,-6.3989332,street_address,201507
2014-11-27,"KILFINANE RD, BALLYORGAN, LIMERICK",,Limerick,160000,No,No,Second-Hand Dwelling house /Apartment,,52.3707356,-8.3533276,route,201411
2017-7-11,"24 GLENCAIRN WALK, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,530000,No,No,Second-Hand Dwelling house /Apartment,,53.262547,-6.2092724,street_address,201707
2021-10-3,"65 STEEPLECHASE COURT, RATOATH, MEATH",,Meath,210000,No,No,Second-Hand Dwelling house /Apartment,,53.5104168,-6.4739866,street_address,202110
2012-10-30,"7 Tir Eda, Tobarteascain, Ennis",,Clare,105000,No,No,Second-Hand Dwelling house /Apartment,,52.837021,-8.9748269,street_address,201210
2016-3-31,"21 Mount Eagle Court, Leopardstown Heights, Dublin 18",Dublin 18,Dublin,585000,No,No,Second-Hand Dwelling house /Apartment,,53.2653959,-6.2131,street_address,201603
2016-1-20,"7 THE ELM COURTYARD, BELLVIEW WOODS, BALLYDOWNY",,Kerry,165000,No,No,Second-Hand Dwelling house /Apartment,,52.0690248,-9.527885,street_address,201601
2018-5-28,"COPPER BEECH COTTAGE, BALLINAHOUN, FERMOY",,Cork,80000,No,No,Second-Hand Dwelling house /Apartment,,52.1372719,-8.2812256,locality-political,201805
2017-11-16,"1 ASHE WAY, KNOCKSEDAN DEMENSE, SWORDS",,Dublin,392070.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.4557467,-6.2197406,locality-political,201711
2018-11-13,"GORTGARRA, ARRANMORE ISLAND, CO DONEGAL",,Donegal,77000,No,No,Second-Hand Dwelling house /Apartment,,54.9822281,-8.5052,neighborhood-political,201811
2018-12-7,"2 SOUTHVILLE GARDENS, BALLINACURRA, LIMERICK",,Limerick,240000,No,No,Second-Hand Dwelling house /Apartment,,52.6486694,-8.6382276,street_address,201812
2018-2-28,"1 LOWER PRINCE EDWARD TCE, BLACKROCK, DUBLIN",,Dublin,1840000,No,No,Second-Hand Dwelling house /Apartment,,53.2965837,-6.1801825,premise,201802
2019-1-23,"19 CARTRUN BREAC, LISBRACK, LONGFORD",,Longford,37250,No,No,Second-Hand Dwelling house /Apartment,,53.7374224,-7.8085049,street_address,201901
2014-8-12,"17 WOODLANDS VALE, ARKLOW, WICKLOW",,Wicklow,103500,No,No,Second-Hand Dwelling house /Apartment,,52.7957102,-6.1790443,street_address,201408
2011-2-16,"Churchtown, Newcastlewest",,Limerick,137160,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.4591192,-9.0725814,route,201102
2012-1-20,"12 Old Cross Square, Monaghan",,Monaghan,80000,No,No,Second-Hand Dwelling house /Apartment,,54.2463446,-6.9651089,street_address,201201
2018-8-14,"30 St. Helen's Drive, St. Helen's, Adamstown",,Dublin,325991.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3412327,-6.4661996,street_address,201808
2016-4-28,"49 Sion Hill Park, Drumcondra",,Dublin,519823,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.3767357,-6.2375702,street_address,201604
2011-11-28,"52 Blackthorn Close, Portmarnock, County Dublin",,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment,,53.4347156,-6.1288947,street_address,201111
2012-12-20,"Derryvrin, Abbeydorney",,Kerry,187000,No,No,Second-Hand Dwelling house /Apartment,,52.346618,-9.6879095,locality-political,201212
2015-4-9,"No. 17 The Square, Aubrey Manor, Rathcoole",,Dublin,383259.91,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.2821341,-6.4701141,establishment-point_of_interest,201504
2015-7-1,"RATHBAWN LODGE, TULLOW, CARLOW",,Carlow,305000,No,No,Second-Hand Dwelling house /Apartment,,52.8224782,-6.7674765,clothing_store-establishment-point_of_interest-store,201507
2019-10-25,"LEA RD, PORTARLINGTON, LAOIS",,Laois,317500,No,No,Second-Hand Dwelling house /Apartment,,53.161211,-7.1877574,locality-political,201910
2014-1-8,"12 HAZELBROOK COURT, TERENURE, DUBLIN 6W",,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment,,53.3122113,-6.2919156,subpremise,201401
2015-4-2,"CAMLA, KILLYCUSHILL, MONAGHAN",,Monaghan,90000,No,No,Second-Hand Dwelling house /Apartment,,54.2492434,-6.9683082,locality-political,201504
2019-9-19,"92 COLLEGE AVE, MOUNTMELLICK, LAOIS",,Laois,139000,No,No,Second-Hand Dwelling house /Apartment,,53.1207075,-7.3252502,street_address,201909
2021-8-19,"8 CHERRY ORCHARD, BROOMFIELD VILLAGE, MIDLETON",,Cork,177000,No,No,Second-Hand Dwelling house /Apartment,,51.9143321,-8.1726276,locality-political,202108
2016-8-1,"Apartment 10, Cumberland Row, North Cumberland Street",Dublin 1,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment,,53.3529992,-6.258271,premise,201608
2012-7-9,"17 The Square (Arcadia Court), Skerries",,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment,,53.5805585,-6.1115129,premise,201207
2014-10-10,"BALLINTIM, CAMOLIN, ENNISCORTHY",,Wexford,340000,No,No,Second-Hand Dwelling house /Apartment,,52.5031135,-6.5727721,locality-political,201410
2017-12-10,"ROSS, KILBAHA, CO CLARE",,Clare,60000,No,No,Second-Hand Dwelling house /Apartment,,52.5705484,-9.8616683,locality-political,201712
2019-10-29,"3 CUCHULAINN HEIGHTS, CARLINGFORD, CO LOUTH",,Louth,330000,No,No,Second-Hand Dwelling house /Apartment,,54.0358224,-6.1832624,street_address,201910
2011-2-12,"22 Ben Eadair Road, Stoneybatter",Dublin 7,Dublin,70000,No,No,Second-Hand Dwelling house /Apartment,,53.3534932,-6.2896815,street_address,201102
2019-7-15,"41 AYRFIELD DRIVE, AYRFIELD, DUBLIN 13",Dublin 13,Dublin,260000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3946883,-6.188067,street_address,201907
2021-9-16,"BALLYFERNOGUE, CAMPILE, WEXFORD",,Wexford,315000,No,No,Second-Hand Dwelling house /Apartment,,52.2876617,-6.9412808,locality-political,202109
2010-6-1,"Scrine, Athleauge, Co. Roscommon",,Roscommon,195000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.5580131,-8.1715684,neighborhood-political,201006
2014-8-10,"69 ANNAMOE RD, CABRA, DUBLIN 7",Dublin 7,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,,53.3599604,-6.2887169,street_address,201408
2018-3-20,"5 THE CRESCENT, PARK WEST POINTE, YEATS WAY DUBLIN 22",Dublin 12,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,53.3329699,-6.3779452,premise,201803
2016-12-20,"9 FAIRVIEW, BIRR, OFFALY",,Offaly,115000,Yes,No,Second-Hand Dwelling house /Apartment,,53.0998242,-7.9120634,street_address,201612
2017-3-23,"42A DRUMMARTIN PARK, GOATSTOWN, DUBLIN 14",,Dublin,10000,No,No,Second-Hand Dwelling house /Apartment,,53.2871664,-6.2243829,subpremise,201703
2016-4-26,"59 MAIGH RIOCAIRD, CASTLEGAR VILLAGE, HEADFORD RD",,Galway,166000,No,No,Second-Hand Dwelling house /Apartment,,53.2977957,-9.02445,street_address,201604
2017-5-10,"43 LORETTO PK, FRIARS WALK, CORK",,Cork,211000,No,No,Second-Hand Dwelling house /Apartment,,51.8845974,-8.4781802,street_address,201705
2013-11-7,"Clash Road, Abbeyfeale",,Limerick,20000,No,No,Second-Hand Dwelling house /Apartment,,52.37822,-9.3009,locality-political,201311
2021-10-2,"2 ST MARYS TERRACE, ST MARYS RD, KILLARNEY",,Kerry,105000,No,No,Second-Hand Dwelling house /Apartment,,52.0613724,-9.5141028,establishment-lodging-point_of_interest,202110
2019-11-29,"19 TEMPLEROAN GREEN, RATHFARNHAM, DUBLIN 14",Dublin 16,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment,,53.2811558,-6.3089551,street_address,201911
2021-1-19,"59 KINGSWOOD, BLACKROCK RD, DUNDALK",,Louth,255000,No,No,Second-Hand Dwelling house /Apartment,,53.9897523,-6.3715263,street_address,202101
2021-3-31,"ST. JOSEPHS, RAILWAY VIEW, ATHLONE",,Westmeath,301000,No,No,Second-Hand Dwelling house /Apartment,,53.42535,-7.93884,route,202103
2018-8-28,"42 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment,,53.2639518,-6.1984184,establishment-point_of_interest,201808
2016-8-12,"13 HAZELVILLE, ONSLOW GARDENS COMMONS RD, CORK",,Cork,200000,No,No,Second-Hand Dwelling house /Apartment,,51.9182201,-8.4873998,street_address,201608
2010-1-28,"15 Lanesborough Mews, St. Margarets  Finglas, Dublin 11",,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,,53.4026393,-6.2939188,premise,201001
2017-7-12,"9 RAMLEH HALL, CONVENT AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment,,53.3127616,-6.2494189,premise,201707
2019-6-25,"26 LOWER BELADD, STRADBALLY RD, PORTLAOISE",,Laois,190000,No,No,Second-Hand Dwelling house /Apartment,,53.0326523,-7.275291,street_address,201906
2013-10-10,"8 The Quays, Harbour Point, Longford",,Longford,24000,No,No,Second-Hand Dwelling house /Apartment,,53.724596,-7.8007409,premise,201310
2015-5-11,"8 BEECH GROVE, JOHNSTOWN WOOD, NAVAN",,Meath,177500,No,No,Second-Hand Dwelling house /Apartment,,53.6423727,-6.6539862,street_address,201505
2018-3-29,"15 THE MAPLES, BIRD AVENUE, CLONSKEAGH",Dublin 14,Dublin,656000,No,No,Second-Hand Dwelling house /Apartment,,53.3060128,-6.2413964,street_address,201803
2021-10-20,"35 SWANS NEST AVENUE, KILBARRACK, DUBLIN 5",Dublin 5,Dublin,156000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3891377,-6.1616723,street_address,202110
2013-8-28,"Apt. 6  Mountgarrett Lane, Irishtown, New Ross",,Wexford,30000,No,No,Second-Hand Dwelling house /Apartment,,52.3986518,-6.939086,street_address,201308
2011-6-1,"13 Riversdale Court, Monkstown",,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment,,53.2929877,-6.1625882,premise,201106
2019-9-4,"8 Park Crescent, Hansfield Wood, Hansfield",Dublin 15,Dublin,339207,No,Yes,New Dwelling house /Apartment,,53.38789,-6.4357411,street_address,201909
2014-4-4,"27 An Crannog, Kingscourt Road, Carrickmacross",,Monaghan,28333,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.9726409,-6.7274514,route,201404
2015-7-31,"151 Killester Avenue, Killester",Dublin 5,Dublin,150000,No,No,Second-Hand Dwelling house /Apartment,,53.3756409,-6.2092334,street_address,201507
2017-10-5,"20 WOOD GREEN, FOREST PARK, DROMAHAIR",,Leitrim,135000,No,No,Second-Hand Dwelling house /Apartment,,54.2311196,-8.2920804,street_address,201710
2017-9-22,"16 Corrybeg Way, Templeogue, Dublin 6W",Dublin 6w,Dublin,722467,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.2945447,-6.3108662,subpremise,201709
2016-10-13,"2B BELMONT, ST CONLANS RD, NENAGH",,Tipperary,137500,No,No,Second-Hand Dwelling house /Apartment,,52.8674032,-8.2096917,route,201610
2011-1-9,"15 The Close, Fox Lodge wood, Ballybib  Rathoath",,Meath,370000,No,No,Second-Hand Dwelling house /Apartment,,53.5125527,-6.4338112,neighborhood-political,201101
2019-2-9,"29 OROURKE PARK, SALLYNOGGIN, DUBLIN",,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,53.2782979,-6.1422826,street_address,201902
2014-10-20,"62 GLENMORE WOOD, MULLINGAR, WESTMEATH",,Westmeath,127500,No,No,Second-Hand Dwelling house /Apartment,,53.5227637,-7.3252995,street_address,201410
2015-8-9,"36 PADDOCKS VIEW, LUCAN, ADAMSTOWN",,Dublin,268000,No,No,Second-Hand Dwelling house /Apartment,,53.3490527,-6.4624352,street_address,201508
2020-9-21,"STATION RD, DULEEK, MEATH",,Meath,295000,No,No,Second-Hand Dwelling house /Apartment,,53.6667311,-6.418342,route,202009
2017-12-19,"5A THORMOND VILLAGE, BALLYGRENNAN, CO LIMERICK",,Limerick,35000,No,No,Second-Hand Dwelling house /Apartment,,52.6819535,-8.6600791,street_address,201712
2020-3-13,"APT 9 THE ELMS, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15",Dublin 15,Dublin,251000,No,No,Second-Hand Dwelling house /Apartment,,53.3770893,-6.3227312,premise,202003
2021-6-17,"4 THE WELL, BALLINLOUGH RD, CORK",,Cork,215000,No,No,Second-Hand Dwelling house /Apartment,,51.8882931,-8.4400982,premise,202106
2019-8-11,"61 Stoneleigh, Craddockstown, Naas",,Kildare,250000,Yes,Yes,New Dwelling house /Apartment,,53.2056856,-6.6511049,route,201908
2014-7-2,"57 SEABOURNE VIEW, GREYSTONES, WICKLOW",,Wicklow,100000,No,No,Second-Hand Dwelling house /Apartment,,53.1291777,-6.0613623,street_address,201407
2019-7-31,"TURIN, MOUNTNUGENT, CO. CAVAN",,Cavan,245000,No,No,Second-Hand Dwelling house /Apartment,,53.8179409,-7.2563058,locality-political,201907
2021-4-26,"31 Oakfield, Park Road, Killarney",,Kerry,275000,No,Yes,New Dwelling house /Apartment,,52.0591298,-9.4863058,street_address,202104
2016-10-6,"No.46 Ballygossan Park, Golf Links Road, Skerries",,Dublin,251100,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5696159,-6.1112581,street_address,201610
2021-6-29,"1 HIGH ST, ARDCLONE, PILTOWN",,Kilkenny,141000,No,No,Second-Hand Dwelling house /Apartment,,52.3402334,-7.3303325,neighborhood-political,202106
2017-3-28,"ST MARTINS, CAHERLEAHEEN, TRALEE",,Kerry,160000,No,No,Second-Hand Dwelling house /Apartment,,52.242819,-9.675586,establishment-point_of_interest-primary_school-school,201703
2021-10-14,"SUCKFIELD, SHANNONBRIDGE RD, BALLINASLOE",,Roscommon,146000,No,No,Second-Hand Dwelling house /Apartment,,53.3256401,-8.1998496,route,202110
2011-4-13,"No. 5 St. James Court, Cabra, Kingscourt",,Cavan,255506.6,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,41.8858604,-87.6490707,bar-establishment-food-point_of_interest-restaurant,201104
2015-6-26,"18 IVY COURT, BROOMFIELD VILLAGE, BROOMFIELD",,Cork,115000,No,No,Second-Hand Dwelling house /Apartment,,39.9205411,-105.0866504,locality-political,201506
2017-11-12,"32  The Gallops, Kinnegad Road",,Meath,229075,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.552337,-6.8014488,street_address,201711
2015-1-23,"51 Juliet Square, St Edmunds, Palmerstown",Dublin 20,Dublin,146550,No,No,Second-Hand Dwelling house /Apartment,,53.354224,-6.4078825,premise,201501
2014-12-9,"4 Alaan Park, Stranorlar",,Donegal,180000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,54.8111835,-7.7648629,street_address,201412
2021-4-15,"APT 1 - 67, THE CARLTON, HENRY ST",,Limerick,11250000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,202104
2021-4-5,"26 Oldtown Woods, Celbridge",,Kildare,348017.62,No,Yes,New Dwelling house /Apartment,,53.3401866,-6.5568122,route,202104
2021-2-18,"CARNSHANNAGH, RAPHOE, CO DONEGAL",,Donegal,55000,No,No,Second-Hand Dwelling house /Apartment,,54.8896913,-7.5561618,neighborhood-political,202102
2010-12-21,"Grattan Street, Ballymote",,Sligo,98000,No,No,Second-Hand Dwelling house /Apartment,,54.0898288,-8.5171827,locality-political,201012
2015-9-25,"67 BEECHMOUNT, GREEN RD, NEWBRIDGE",,Kildare,252000,No,No,Second-Hand Dwelling house /Apartment,,53.168359,-6.8078847,street_address,201509
2015-11-26,"35 KILMAINHAMWOOD RETIREMENT VILLAG, KILMAINHAMWOOD, KELLS",,Meath,55000,No,No,Second-Hand Dwelling house /Apartment,,53.8438112,-6.8036058,street_address,201511
2012-11-12,"Altmor, Brighton Road, Foxrock",,Dublin,1700000,No,No,Second-Hand Dwelling house /Apartment,,53.2597236,-6.1768085,premise,201211
2015-12-14,"286 Clontarf Road, Clontarf",Dublin 3,Dublin,825000,No,No,Second-Hand Dwelling house /Apartment,,53.359942,-6.1857991,street_address,201512
2015-9-7,"CARROWHUBBOCK SOUTH, INNISCRONE, SLIGO",,Sligo,105000,No,No,Second-Hand Dwelling house /Apartment,,54.2208719,-9.0964961,neighborhood-political,201509
2016-1-22,"21 BALLYTORE RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,660000,No,No,Second-Hand Dwelling house /Apartment,,53.3029802,-6.2796841,street_address,201601
2020-7-15,"45 Rose Drive, Rath Ullord, Bonnettsrath Road",,Kilkenny,330400,No,Yes,New Dwelling house /Apartment,,52.67097,-7.23557,locality-political,202007
2018-8-30,"2 Aston Village, Drogheda",,Louth,223671.88,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.7293555,-6.3313426,neighborhood-political,201808
2017-2-28,"AUBURN HOUSE, 266 HAROLDS CROSS RD, DUBLIN 6",,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,53.3291013,-6.2761907,subpremise,201702
2018-8-13,"181 CLONROOSKE ABBEY, PORTLAOISE, CO LAOIS",,Laois,190000,No,No,Second-Hand Dwelling house /Apartment,,53.0461534,-7.3203724,street_address,201808
2018-9-25,"5 CUIRT NA HABHAINN, LAKEVIEW, CLAREGALWAY",,Galway,232155.34,No,No,Second-Hand Dwelling house /Apartment,,53.337805,-8.943574,street_address,201809
2021-9-24,"6 COIS NA HABHANN, BELCARRA, CASTLEBAR",,Mayo,155000,No,No,Second-Hand Dwelling house /Apartment,,53.8550014,-9.2879257,locality-political,202109
2015-1-12,"75 CARTUR MOR, CLYBAUN RD, GALWAY",,Galway,205000,No,No,Second-Hand Dwelling house /Apartment,,53.2733767,-9.1033241,street_address,201501
2017-10-8,"15 BROCKRA WALK, BELLINGHAM, MOUNTRATH ROAD PORTLAOISE",,Laois,162995,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.0309159,-7.3267427,street_address,201710
2019-12-9,"THE HAW, LIFFORD, DONEGAL",,Donegal,150000,No,No,Second-Hand Dwelling house /Apartment,,54.8200763,-7.5145871,route,201912
2014-12-23,"4 THE TURNPIKE, SANTRY CROSS, BALLYMUN",Dublin 11,Dublin,65000,No,No,Second-Hand Dwelling house /Apartment,,53.400369,-6.2650735,premise,201412
2018-6-21,"6 PRIORY ST, NEW ROSS, WEXFORD",,Wexford,42000,No,No,Second-Hand Dwelling house /Apartment,,52.3916649,-6.9468342,street_address,201806
2018-12-21,"16 BANK ST, TEMPLEMORE, CO TIPPERARY",,Tipperary,129500,No,No,Second-Hand Dwelling house /Apartment,,52.794802,-7.8398609,locality-political,201812
2015-6-17,"44 KINDLESTOWN PARK, GREYSTONES, WICKLOW",,Wicklow,215000,No,No,Second-Hand Dwelling house /Apartment,,53.1424304,-6.0797256,street_address,201506
